111;x;y;z;time
388;1.8355887;-7.8833637;-7.8833637;1418122819594
389;1.7695851;-6.7494216;-6.7494216;1418122819625
390;3.940317;-6.8895288;-6.8895288;1418122819629
391;3.715359;-6.3318806;-6.3318806;1418122819656
392;3.4340413;-5.830206;-5.830206;1418122819668
393;4.210801;-4.981872;-4.981872;1418122819688
394;4.405904;-4.9156027;-4.9156027;1418122819717
395;4.4451323;-5.0814934;-5.0814934;1418122819748
396;5.132965;-5.2080297;-5.2080297;1418122819749
397;4.676276;-5.404543;-5.404543;1418122819779
398;3.3363388;-5.3624187;-5.3624187;1418122819788
399;3.9437206;-5.3027782;-5.3027782;1418122819809
400;4.247464;-5.571244;-5.571244;1418122819841
401;4.555404;-6.1513824;-6.1513824;1418122819846
402;3.9262226;-6.8322835;-6.8322835;1418122819872
403;2.575841;-7.242383;-7.242383;1418122819902
404;0.90442705;-6.959325;-6.959325;1418122819905
405;1.7160838;-6.952574;-6.952574;1418122819933
406;2.55488;-7.579458;-7.579458;1418122819963
407;0.94608164;-8.146342;-8.146342;1418122819964
408;-0.26344728;-8.693617;-8.693617;1418122819995
409;0.15151834;-8.415777;-8.415777;1418122820004
410;1.6306124;-8.505491;-8.505491;1418122820026
411;0.62682605;-8.892096;-8.892096;1418122820057
412;-1.010366;-8.507393;-8.507393;1418122820063
413;-0.53192127;-7.624459;-7.624459;1418122820088
414;0.74078524;-6.8018827;-6.8018827;1418122820119
415;-0.33776677;-6.6077356;-6.6077356;1418122820122
416;-1.0670047;-6.1347294;-6.1347294;1418122820150
417;-1.538284;-6.057703;-6.057703;1418122820181
418;-0.07941759;-5.333291;-5.333291;1418122820182
419;1.6605016;-4.633046;-4.633046;1418122820212
420;1.6109164;-2.7708025;-2.7708025;1418122820221
421;0.82741463;-2.3005877;-2.3005877;1418122820243
422;-1.1785198;-2.8027267;-2.8027267;1418122820274
423;-1.5124135;-3.3448257;-3.3448257;1418122820306
424;-0.48982018;-2.6938868;-2.6938868;1418122820306
425;-0.82995206;-1.519062;-1.519062;1418122820338
426;-0.370367;-0.5874615;-0.5874615;1418122820340
427;0.23456335;-0.94123363;-0.94123363;1418122820370
428;-0.028613716;-1.1124039;-1.1124039;1418122820401
429;0.57482195;-0.6821518;-0.6821518;1418122820401
430;0.401461;-0.6128702;-0.6128702;1418122820432
431;-0.057718575;-1.2041445;-1.2041445;1418122820439
432;-0.16979122;-2.3130445;-2.3130445;1418122820462
433;-0.2446481;-3.092514;-3.092514;1418122820493
434;-0.54658866;-3.409748;-3.409748;1418122820498
435;-0.68982995;-3.3122005;-3.3122005;1418122820524
436;-0.34302384;-3.8384228;-3.8384228;1418122820556
437;-0.105666995;-4.5629654;-4.5629654;1418122820558
438;-0.13190746;-6.556321;-6.556321;1418122820587
439;0.41316426;-6.81266;-6.81266;1418122820622
440;0.40701747;-6.5291414;-6.5291414;1418122820623
441;-0.34182608;-6.8022823;-6.8022823;1418122820655
442;-0.7061069;-7.599641;-7.599641;1418122820656
443;-0.42685008;-9.186369;-9.186369;1418122820693
444;-0.71735823;-10.705294;-10.705294;1418122820696
445;0.15658331;-10.095383;-10.095383;1418122820734
446;0.82955027;-9.628906;-9.628906;1418122820736
447;0.583436;-9.543009;-9.543009;1418122820779
448;0.026762724;-9.239792;-9.239792;1418122820779
449;0.8050976;-10.612919;-10.612919;1418122820820
450;2.776531;-11.270559;-11.270559;1418122820820
451;2.6404552;-8.96456;-8.96456;1418122820863
452;1.3850427;-7.644804;-7.644804;1418122820863
453;1.3528066;-6.9157524;-6.9157524;1418122820874
454;2.8540707;-5.9034085;-5.9034085;1418122820899
455;4.3059177;-6.134512;-6.134512;1418122820931
456;4.135514;-5.5206356;-5.5206356;1418122820933
457;3.3705027;-4.8555;-4.8555;1418122820964
458;2.9110937;-4.720111;-4.720111;1418122820972
459;2.7157345;-4.6421275;-4.6421275;1418122820997
460;2.8261502;-4.542488;-4.542488;1418122821029
461;3.3048215;-4.420539;-4.420539;1418122821031
462;3.1156003;-4.5761657;-4.5761657;1418122821065
463;2.8956962;-4.6259165;-4.6259165;1418122821071
464;3.0298243;-4.510522;-4.510522;1418122821099
465;3.0374377;-4.7231216;-4.7231216;1418122821111
466;1.956019;-4.6525517;-4.6525517;1418122821132
467;1.3516908;-4.9972234;-4.9972234;1418122821164
468;1.6729759;-5.4370613;-5.4370613;1418122821170
469;1.2769258;-5.8173285;-5.8173285;1418122821198
470;1.1121844;-5.7949266;-5.7949266;1418122821210
471;2.1263552;-6.017992;-6.017992;1418122821232
472;1.5457152;-6.5218883;-6.5218883;1418122821263
473;0.06310773;-7.064794;-7.064794;1418122821269
474;0.4906392;-6.8038826;-6.8038826;1418122821294
475;2.019631;-6.4329033;-6.4329033;1418122821328
476;0.37869215;-7.1074057;-7.1074057;1418122821329
477;-0.78363824;-8.120621;-8.120621;1418122821362
478;-0.25465822;-7.157544;-7.157544;1418122821368
479;-0.120693564;-5.4795856;-5.4795856;1418122821397
480;-0.29134953;-4.59495;-4.59495;1418122821408
481;-0.10459328;-5.421527;-5.421527;1418122821434
482;-0.44928908;-5.80402;-5.80402;1418122821467
483;0.7491755;-5.8658705;-5.8658705;1418122821467
484;-0.38712615;-3.9910755;-3.9910755;1418122821500
485;-0.64950836;-3.1449785;-3.1449785;1418122821506
486;-0.09550774;-2.8956556;-2.8956556;1418122821531
487;0.14145276;-3.5510902;-3.5510902;1418122821546
488;0.30111924;-3.5193663;-3.5193663;1418122821566
489;-0.08416611;-2.6151228;-2.6151228;1418122821594
490;-0.7581904;-2.0214577;-2.0214577;1418122821626
491;-0.0047599673;-1.1070843;-1.1070843;1418122821626
492;0.33352664;-0.7672634;-0.7672634;1418122821659
493;0.3962975;-0.51292133;-0.51292133;1418122821692
494;0.5029774;-0.72998524;-0.72998524;1418122821693
495;0.36454225;-0.5246849;-0.5246849;1418122821725
496;0.20269723;-0.89476776;-0.89476776;1418122821725
497;-0.17587383;-1.7869997;-1.7869997;1418122821756
498;-0.22115396;-2.5816326;-2.5816326;1418122821764
499;-0.13420156;-3.0881405;-3.0881405;1418122821787
500;-0.492944;-3.0463095;-3.0463095;1418122821819
501;-0.7627307;-3.0836878;-3.0836878;1418122821823
